,017-02-27,017-08-27,018-01-01,018-02-27
0,0.38094049843581984,0.07560445494751691,-0.8513807497825833,-0.6239329126195334
1,2.7190216594140515,-4.666036882438501,-1.6962715516317783,-1.9261331820402787
2,2.2716968009568284,-2.0303304525189794,-0.8353035793645769,2.6821028774926905
3,3.8603219417347887,-0.011314276039010682,-1.3496929182442454,-2.1359704933594044
4,0.6050999006774139,1.2935252900932326,0.3764060030445572,-1.0561880922290132
5,6.245751631636614,0.07560445494751691,4.27150466355926,-2.704771235972826
6,5.4044146768395755,-0.09629068901466617,0.7426681343831979,-0.04298198768450823
7,-9.051334870361677,0.5491300683784253,0.8969754964816127,-1.4903259814749825
8,0.603053035454576,1.5965984566613132,-0.46953319507557784,-2.4178611554898186
9,-3.238857580854996,-0.7473539751010165,1.211530735221075,-1.3733474325258566
10,2.5781811729376085,-2.286097672712058,-3.073284419507354,3.340201112864185
11,0.45594049843581985,-1.5587385391688484,1.7435466802130186,-0.30618438788054114
12,-3.616061749877945,0.9617364886205341,-2.0088543136579764,0.3262933317243579
13,0.7972818983837772,0.9539531593831777,-1.0971520379132758,2.6033194405853077
14,5.796851356170984,-0.6862588450089481,-0.14123582224635134,-0.6528806619320244
15,-0.5531794622328134,3.5632113862921098,3.1923665519874556,-0.1461567435157256
16,0.33131270687254444,0.1179952985253041,-1.9578814413455157,-4.744970376596478
17,-0.6617605939177056,2.236621404100059,-2.012219910621744,-1.1499323114773632
18,-0.8232742531948878,3.3522531484356968,0.11083801348330036,-1.9232228355686194
19,-1.2188563527576795,1.2402630894856699,-2.7154312052836347,-0.8994571740614437
20,-3.464220791886761,-1.333684945608259,-1.137013426160761,-4.476580648613393
21,6.285395678253316,-0.8706407634941983,-0.03499575980836378,2.1857733453625867
22,-0.506033652603207,2.7382060809637765,-0.9792398206733348,0.5717192612935103
23,-0.25828220675466856,4.37178342940802,-4.393343765429809,0.34276955784233565
24,2.0536116255588257,-2.183317337003888,-1.0135987117350975,-3.0707414232578314
25,-2.0488241181169515,1.3185642529665498,0.6257241246635022,-1.3405554394928783
26,0.7441052195771947,0.5551747599542309,-2.525325436827707,1.8238938565629559
27,-0.49783954808782965,0.8965284717478222,-0.7181461087759216,-0.5167189441710727
28,4.031527199869979,-0.7196994647646587,4.781380929697014,-0.9452303422400964
29,2.5444625110144363,2.2515922388757477,2.1437207197765487,-0.7006788834560645
30,3.138881892181203,2.1678891551156467,-1.9248961730737912,-0.4088791491786732
31,7.977393889281734,-1.864011281557515,-0.45302910143093494,-0.21007638288317543
32,0.2695819238255749,1.12057553164093,-1.0566071829471748,-4.608057473755238
33,-0.15417655842036743,-4.781274584757006,-2.153821111723905,-1.3870489698532378
34,2.0845943876983166,0.8520019704754672,0.44046533995210224,-4.404772387146928
35,3.2242290150767725,-0.2133015542974754,-0.8650944085867522,0.2918180031313824
36,4.26006608780573,1.1186795949900128,-1.8800462277691419,0.6134866551085643
37,-0.4030495985313764,0.3814733136743378,-6.11745613780919,-0.9335808917590379
38,-2.5302676529470034,-0.11498064129795668,-3.850210474767955,1.1416384458895394
39,-3.774124826044796,1.9850946210731615,-0.09734666744206155,-1.0416035953504572
40,-0.3788360378770294,0.3379241101845414,-2.1535810192033287,-0.2206420592560877
41,0.9889116760985084,4.579435514562543,2.4546550403296403,-3.2588943522082223
42,4.655783828784969,-0.1032224406175761,-2.363418330522454,0.43217269794152235
43,-0.8639618411220253,0.2726664398991471,-1.2836359293920632,-1.1464672039324009
44,-5.965505926254465,1.3271689105169788,-2.9322190731358764,-3.3652329782794155
45,-2.055819770768172,0.35814021337944346,-0.27042982484755806,-2.3960848113537105
46,0.975612239634678,0.2340830603357895,-1.7177738186380322,1.7472011079990233
47,1.279498077059608,-0.41665996136753236,-2.6453089926528683,-2.100938619232491
48,-7.540315653427316,-1.3908266404588434,-1.6007952696889065,0.5174640209409436
49,2.238919627985324,-2.111951578762363,3.112753275701135,-0.3039059629816691
50,1.9051783794952901,3.65030656310517,-0.533632225043591,-0.22097790926157512
51,-2.547929794451209,1.739321269106809,0.09884549456130809,-1.2928292336897675
52,1.3951392813972803,6.917526460518547,2.3758716034222576,1.0427337540471333
53,1.384956562692848,2.650152279617551,-0.8803284990950743,2.0586304256815096
54,1.4743798622529172,-2.4184384362359626,-0.37360458067877544,-0.7851972248272419
55,-1.610209944042056,2.568273076648397,-4.972418213759528,-0.4301031597524683
56,-2.327863113302329,-4.422885451267711,-1.3773801486404131,1.5040696667775328
57,1.0512163427255852,-1.2725979418567441,-2.1506706727316693,0.7493898971673645
58,-0.05439881014292547,2.0158777804072776,-1.1269050112244936,-1.2000774158895426
59,1.3583067535798528,-2.8042366572669817,-4.704028485776443,-1.1564309549061427
60,1.3743179818795286,1.2855567385194324,1.9583255081995365,-0.9388439502514023
61,-0.3000178874405988,3.561039713408537,0.3442714241304604,0.15003644451204134
62,0.1270044903098676,0.9379539505544158,0.11532172067928581,-0.8433686492966495
63,-0.7137641858818993,0.1885258938892817,-3.298189260420881,-3.1529935472409596
64,-3.4543233368280153,0.39787322710349504,-1.568003276655928,0.6814659592579846
65,0.2471075219904237,0.9429350042568647,1.596446019399906,-0.21031534978148064
66,1.962285982220328,-2.249236309383693,-0.7441667813341225,-1.9864170697804968
67,6.7397795485677445,-2.434992219327019,-1.1726781794031462,0.5164461429538687
68,0.30651727839116594,1.3465074649809619,-0.9281267206191144,-0.05223210271005274
69,1.6719037556354226,-0.6674602742466706,-0.636326986341723,1.1919521339618657
70,-3.1729810701916312,1.6893126565778616,-0.43752422004622527,0.6322705613258761
71,-0.9151204926696439,-0.9885736720989796,-4.835505310918288,-1.190635317275683
72,0.8701269042030702,6.694833314785346,-1.6144968070162875,-1.5019366094772044
73,-2.4886469983615154,2.326108878352763,-4.632220224309978,-2.9549352436218648
74,4.284923616346661,-2.0646505541599516,0.06437016596833256,-2.8355478688645617
75,-0.3552869704649165,0.7425813434227767,0.3860388179455144,-1.567636134227083
76,2.9640607030394004,-2.2048269780262895,-1.1610287289220877,0.8215335788390736
77,2.126141196516099,-0.03477082099067293,0.9141906087264896,-3.47367384526202
78,-0.060127867160847615,-2.4184760501827123,-1.269051432513507,0.04273375404713331
79,2.1530300874094848,0.17273898627340326,-0.44808989641913755,-0.011350131162579769
80,1.4692113569606082,-1.2667859704123408,-3.4863421893712725,-0.16317925127347455
81,-0.21714562596609405,1.5018339631442381,0.20472486077847252,0.42094897210610127
