Date,Stock return,Market return
2016-08-26,0.0,-0.0756044549475169
2016-08-30,-4.741641337386018,-0.0756044549475169
2016-08-31,-2.105934907466496,-0.0756044549475169
2016-09-01,-0.0869187309865276,-0.0756044549475169
2016-09-02,1.2179208351457156,-0.0756044549475169
2016-09-05,0.0,-0.0756044549475169
2016-09-06,-0.17189514396218308,-0.0756044549475169
2016-09-07,0.4735256134309083,-0.0756044549475169
2016-09-08,1.5209940017137962,-0.0756044549475169
2016-09-09,-0.8229584300485334,-0.0756044549475169
2016-09-12,-2.3617021276595747,-0.0756044549475169
2016-09-13,-1.6343429941163654,-0.0756044549475169
2016-09-14,0.8861320336730172,-0.0756044549475169
2016-09-15,0.878348704435661,-0.0756044549475169
2016-09-16,-0.761863299956465,-0.0756044549475169
2016-09-19,3.487606931344593,-0.0756044549475169
2016-09-20,0.0423908435777872,-0.0756044549475169
2016-09-21,2.1610169491525424,-0.0756044549475169
2016-09-22,3.2766486934881796,-0.0756044549475169
2016-09-23,1.1646586345381527,-0.0756044549475169
2016-09-26,-1.4092894005557761,-0.0756044549475169
2016-09-27,-0.9462452184417153,-0.0756044549475169
2016-09-28,2.66260162601626,-0.0756044549475169
2016-09-29,4.296178974460503,-0.0756044549475169
2016-09-30,-2.258921791951405,-0.0756044549475169
2016-10-03,1.2429597980190328,-0.0756044549475169
2016-10-04,0.479570305006714,-0.0756044549475169
2016-10-05,0.8209240168003054,-0.0756044549475169
2016-10-06,-0.7953039197121756,-0.0756044549475169
2016-10-07,2.175987783928231,-0.0756044549475169
2016-10-10,2.09228470016813,-0.0756044549475169
2016-10-11,-1.939615736505032,-0.0756044549475169
2016-10-12,1.044971076693413,-0.0756044549475169
2016-10-13,-4.856879039704524,-0.0756044549475169
2016-10-14,0.7763975155279503,-0.0756044549475169
2016-10-17,-0.28890600924499227,-0.0756044549475169
2016-10-18,1.0430751400424958,-0.0756044549475169
2016-10-19,0.3058688587268209,-0.0756044549475169
2016-10-20,-0.1905850962454736,-0.0756044549475169
2016-10-21,1.9094901661256443,-0.0756044549475169
2016-10-24,0.26231965523702455,-0.0756044549475169
2016-10-25,4.503831059615025,-0.0756044549475169
2016-10-26,-0.17882689556509299,-0.0756044549475169
2016-10-27,0.19706198495163021,-0.0756044549475169
2016-10-28,1.2515644555694618,-0.0756044549475169
2016-10-31,0.2825357584319265,-0.0756044549475169
2016-11-01,0.15847860538827258,-0.0756044549475169
2016-11-02,-0.49226441631504925,-0.0756044549475169
2016-11-03,-1.4664310954063604,-0.0756044549475169
2016-11-04,-2.18755603370988,-0.0756044549475169
2016-11-07,3.5747021081576533,-0.0756044549475169
2016-11-08,1.663716814159292,-0.0756044549475169
2016-11-09,6.84192200557103,-0.0756044549475169
2016-11-10,2.5745478246700344,-0.0756044549475169
2016-11-11,-2.494042891183479,-0.0756044549475169
2016-11-14,2.4926686217008798,-0.0756044549475169
2016-11-15,-4.4984899062152275,-0.0756044549475169
2016-11-16,-1.3482023968042611,-0.0756044549475169
2016-11-17,1.9402733254597606,-0.0756044549475169
2016-11-18,-2.8798411122144985,-0.0756044549475169
2016-11-21,1.2099522835719154,-0.0756044549475169
2016-11-22,3.4854352584610204,-0.0756044549475169
2016-11-23,0.8623494956068989,-0.0756044549475169
2016-11-24,0.1129214389417648,-0.0756044549475169
2016-11-25,0.3222687721559781,-0.0756044549475169
2016-11-28,0.8673305493093478,-0.0756044549475169
2016-11-29,-2.32484076433121,-0.0756044549475169
2016-11-30,-2.5105966742745354,-0.0756044549475169
2016-12-01,1.2709030100334449,-0.0756044549475169
2016-12-02,-0.7430647291941875,-0.0756044549475169
2016-12-05,1.6137082016303446,-0.0756044549475169
2016-12-06,-1.0641781270464965,-0.0756044549475169
2016-12-07,6.619228859837829,-0.0756044549475169
2016-12-08,2.250504423405246,-0.0756044549475169
2016-12-09,-2.1402550091074684,-0.0756044549475169
2016-12-12,0.6669768884752598,-0.0756044549475169
2016-12-13,-2.280431432973806,-0.0756044549475169
2016-12-14,-0.11037527593818984,-0.0756044549475169
2016-12-15,-2.494080505130229,-0.0756044549475169
2016-12-16,0.09713453132588634,-0.0756044549475169
2016-12-19,-1.3423904253598578,-0.0756044549475169
2016-12-20,1.4262295081967213,-0.0756044549475169
2016-12-21,0.5818652012283821,-0.0756044549475169
2016-12-22,-0.9802346135304516,-0.0756044549475169
2016-12-23,-0.551768906199286,-0.0756044549475169
2016-12-28,3.3453002610966056,-0.0756044549475169
2016-12-29,-0.5210800568450971,-0.0756044549475169
2016-12-30,0.2698412698412699,-0.0756044549475169
2017-01-03,-0.6965331644768086,-0.0756044549475169
2017-01-04,-0.844890801849195,-0.0756044549475169
2017-01-05,0.01607717041800643,-0.0756044549475169
2017-01-06,-0.49831216846166215,-0.0756044549475169
2017-01-09,1.2277867528271404,-0.0756044549475169
2017-01-10,5.122885413341844,-0.0756044549475169
2017-01-11,1.5940488841657812,-0.0756044549475169
2017-01-12,1.748356246264196,-0.0756044549475169
2017-01-13,0.38184755470700543,-0.0756044549475169
2017-01-16,2.062911485003658,-0.0756044549475169
2017-01-17,-2.2219036697247705,-0.0756044549475169
2017-01-18,2.594927429995602,-0.0756044549475169
2017-01-19,-1.157473563875393,-0.0756044549475169
2017-01-20,-0.2457712881306925,-0.0756044549475169
2017-01-23,0.7101449275362319,-0.0756044549475169
2017-01-24,4.043747301770039,-0.0756044549475169
2017-01-25,-1.1065006915629323,-0.0756044549475169
2017-01-26,-1.1608391608391608,-0.0756044549475169
2017-01-27,0.9622187632658837,-0.0756044549475169
