,Name,Time Slot,Period,T value,P value
49,BME.L-Moody's-2020-12-03,Civ,[-10; -2] and [+2; +10],0.02721511050886082,0.9786722999850441
50,BME.L-Moody's-2020-12-03,Mid,[-20;-11] and [+11; +20],-0.6977253791114084,0.4953642717453548
51,BME.L-Moody's-2020-12-03,Mid,[-10; -2] and [+2; +10],-1.1822409418424114,0.2568011813710286
52,BP.L-Moody's-2020-04-01,Civ,[-20;-11] and [+11; +20],1.6435060320909374,0.11978135145890648
53,BP.L-Moody's-2020-04-01,Civ,[-10; -2] and [+2; +10],0.06182205450303589,0.9515784716477561
54,BP.L-Moody's-2020-04-01,Mid,[-20;-11] and [+11; +20],0.2077520793839558,0.8380438546344019
55,BP.L-Moody's-2020-04-01,Mid,[-10; -2] and [+2; +10],1.3698776173258818,0.1922958449713083
56,BP.L-Moody's-2021-03-23,Civ,[-20;-11] and [+11; +20],-1.1427651587857197,0.26994844590722805
57,BP.L-Moody's-2021-03-23,Civ,[-10; -2] and [+2; +10],0.04731359043348812,0.9629316126503974
58,BP.L-Moody's-2021-03-23,Mid,[-20;-11] and [+11; +20],1.0107474588788348,0.3271793097459075
59,BP.L-Moody's-2021-03-23,Mid,[-10; -2] and [+2; +10],-2.463494500450383,0.027324711067732693
60,CPG.L-Moody's-2016-06-15,Civ,[-20;-11] and [+11; +20],0.2780071092615917,0.7845673649137714
61,CPG.L-Moody's-2016-06-15,Civ,[-10; -2] and [+2; +10],-1.4414139360094733,0.17146071308656763
62,CPG.L-Moody's-2016-06-15,Mid,[-20;-11] and [+11; +20],0.642717469351543,0.5295107927925073
63,CPG.L-Moody's-2016-06-15,Mid,[-10; -2] and [+2; +10],-0.8936412965941961,0.38661838958609285
64,CPG.L-Moody's-2019-03-26,Civ,[-20;-11] and [+11; +20],2.5092819550563057,0.023236031401174025
65,CPG.L-Moody's-2019-03-26,Civ,[-10; -2] and [+2; +10],0.8677147758297218,0.40017988122544257
66,CPG.L-Moody's-2019-03-26,Mid,[-20;-11] and [+11; +20],0.19483668402061613,0.847973334174448
67,CPG.L-Moody's-2019-03-26,Mid,[-10; -2] and [+2; +10],-2.055106878810211,0.059022908340714865
68,CRH.L-Moody's-2016-07-06,Civ,[-20;-11] and [+11; +20],-0.6947054956234008,0.4972049424336691
69,CRH.L-Moody's-2016-07-06,Civ,[-10; -2] and [+2; +10],0.9974071896054453,0.33549477543813666
70,CRH.L-Moody's-2016-07-06,Mid,[-20;-11] and [+11; +20],0.34567636871741436,0.734089130725405
71,CRH.L-Moody's-2016-07-06,Mid,[-10; -2] and [+2; +10],1.0253655795219414,0.32258222117091173
72,CRH.L-Moody's-2021-03-25,Civ,[-20;-11] and [+11; +20],1.4134472146055699,0.17668451154161566
73,CRH.L-Moody's-2021-03-25,Civ,[-10; -2] and [+2; +10],0.8959803555776722,0.3854103564098419
74,CRH.L-Moody's-2021-03-25,Mid,[-20;-11] and [+11; +20],1.0778673679132729,0.29707597185644563
75,CRH.L-Moody's-2021-03-25,Mid,[-10; -2] and [+2; +10],0.13973076302738732,0.8908630181520127
76,GLEN.L-Moody's-2018-04-24,Civ,[-20;-11] and [+11; +20],-0.22549566693033662,0.824448720646279
77,GLEN.L-Moody's-2018-04-24,Civ,[-10; -2] and [+2; +10],-1.6046663224659068,0.13088125855421326
78,GLEN.L-Moody's-2018-04-24,Mid,[-20;-11] and [+11; +20],0.009275358239753237,0.9927141087691097
79,GLEN.L-Moody's-2018-04-24,Mid,[-10; -2] and [+2; +10],0.6451501073274464,0.5292614388869465
80,GLEN.L-Moody's-2020-05-05,Civ,[-20;-11] and [+11; +20],,
81,GLEN.L-Moody's-2020-05-05,Civ,[-10; -2] and [+2; +10],1.2164169162317673,0.24393737522228812
82,GLEN.L-Moody's-2020-05-05,Mid,[-20;-11] and [+11; +20],1.902855722897445,0.07521211660268043
83,GLEN.L-Moody's-2020-05-05,Mid,[-10; -2] and [+2; +10],1.9723730461409297,0.06865269442551312
84,LGEN.L-Moody's-2017-06-19,Civ,[-20;-11] and [+11; +20],0.40310247629649243,0.6922081294788336
85,LGEN.L-Moody's-2017-06-19,Civ,[-10; -2] and [+2; +10],-0.04027067477214262,0.9684459932437846
86,LGEN.L-Moody's-2017-06-19,Mid,[-20;-11] and [+11; +20],-1.1751063198910723,0.2571440586057949
87,LGEN.L-Moody's-2017-06-19,Mid,[-10; -2] and [+2; +10],-0.09537439845133225,0.9253691607932939
88,LGEN.L-Moody's-2018-05-30,Civ,[-20;-11] and [+11; +20],-1.1462573467564645,0.26854313914889194
89,LGEN.L-Moody's-2018-05-30,Civ,[-10; -2] and [+2; +10],0.380221398828493,0.7094873656338012
90,LGEN.L-Moody's-2018-05-30,Mid,[-20;-11] and [+11; +20],-0.38639159048503113,0.7042967249997252
91,LGEN.L-Moody's-2018-05-30,Mid,[-10; -2] and [+2; +10],-0.2958180669340167,0.771711354395779
92,LSEG.L-Moody's-2016-03-17,Civ,[-20;-11] and [+11; +20],1.9691586188191696,0.06650409030115945
93,LSEG.L-Moody's-2016-03-17,Civ,[-10; -2] and [+2; +10],-1.220824866083706,0.24231539088725856
94,LSEG.L-Moody's-2016-03-17,Mid,[-20;-11] and [+11; +20],0.6087538714807819,0.5512333640318503
95,LSEG.L-Moody's-2016-03-17,Mid,[-10; -2] and [+2; +10],1.1841095674683288,0.256084561370907
96,LSEG.L-Moody's-2021-01-19,Civ,[-20;-11] and [+11; +20],-0.3910389725866652,0.7009264239200814
97,LSEG.L-Moody's-2021-01-19,Civ,[-10; -2] and [+2; +10],1.1762805189864773,0.2590973330617234
98,LSEG.L-Moody's-2021-01-19,Mid,[-20;-11] and [+11; +20],1.3734578757615916,0.18855064050191658
99,LSEG.L-Moody's-2021-01-19,Mid,[-10; -2] and [+2; +10],-0.4408425509263915,0.6660581287871112
100,NG.L-Moody's-2020-08-14,Civ,[-20;-11] and [+11; +20],1.3388193367564907,0.1993422297109932
101,NG.L-Moody's-2020-08-14,Civ,[-10; -2] and [+2; +10],-0.3841594856765363,0.7066319570826394
102,NG.L-Moody's-2020-08-14,Mid,[-20;-11] and [+11; +20],-1.2211590779025812,0.23971563474358626
103,NG.L-Moody's-2020-08-14,Mid,[-10; -2] and [+2; +10],-0.21270836831381518,0.8346204649699976
104,NG.L-Moody's-2021-03-02,Civ,[-20;-11] and [+11; +20],-2.9572517945489025,0.009269549082450855
105,NG.L-Moody's-2021-03-02,Civ,[-10; -2] and [+2; +10],-1.1334443819284936,0.2760650615402556
106,NG.L-Moody's-2021-03-02,Mid,[-20;-11] and [+11; +20],-0.18062145149183587,0.858932733687478
107,NG.L-Moody's-2021-03-02,Mid,[-10; -2] and [+2; +10],-1.7596065505776475,0.10029798510227692
108,NWG.L-Moody's-2018-04-04,Civ,[-20;-11] and [+11; +20],1.1392098847047685,0.27138480984578267
109,NWG.L-Moody's-2018-04-04,Civ,[-10; -2] and [+2; +10],-0.2518720658153668,0.8047997833315836
110,NWG.L-Moody's-2018-04-04,Mid,[-20;-11] and [+11; +20],1.6591809180011525,0.11654971165079668
111,NWG.L-Moody's-2018-04-04,Mid,[-10; -2] and [+2; +10],0.05414793273751127,0.9575824171968492
112,NWG.L-Moody's-2020-12-17,Civ,[-20;-11] and [+11; +20],0.2125119504830179,0.8352747417802062
113,NWG.L-Moody's-2020-12-17,Civ,[-10; -2] and [+2; +10],1.1015199718202422,0.28924827491904426
114,NWG.L-Moody's-2020-12-17,Mid,[-20;-11] and [+11; +20],-1.5747774546378954,0.13487177029709158
115,NWG.L-Moody's-2020-12-17,Mid,[-10; -2] and [+2; +10],-1.477676691718631,0.16163583449615088
116,OCDO.L-Moody's-2017-06-12,Civ,[-20;-11] and [+11; +20],-0.3803693459480806,0.708673558533694
117,OCDO.L-Moody's-2017-06-12,Civ,[-10; -2] and [+2; +10],1.4480879604899537,0.16961605641137936
118,OCDO.L-Moody's-2017-06-12,Mid,[-20;-11] and [+11; +20],-0.16380214252267655,0.8719381854429015
119,OCDO.L-Moody's-2017-06-12,Mid,[-10; -2] and [+2; +10],-0.5113867790797666,0.6170502417151524
120,OCDO.L-Moody's-2020-03-25,Civ,[-20;-11] and [+11; +20],-0.1390423443362948,0.8911517507415536
121,OCDO.L-Moody's-2020-03-25,Civ,[-10; -2] and [+2; +10],0.029550908024102433,0.9768423508362916
122,OCDO.L-Moody's-2020-03-25,Mid,[-20;-11] and [+11; +20],-0.6597439534287387,0.5188028285552484
123,OCDO.L-Moody's-2020-03-25,Mid,[-10; -2] and [+2; +10],-0.256844313635794,0.8010351225833019
124,PRU.L-Moody's-2017-11-15,Civ,[-20;-11] and [+11; +20],0.49948310164118054,0.6242375050578179
125,PRU.L-Moody's-2017-11-15,Civ,[-10; -2] and [+2; +10],1.326321451382226,0.20596446780241126
126,PRU.L-Moody's-2017-11-15,Mid,[-20;-11] and [+11; +20],0.5583096299222651,0.5843620046818365
127,PRU.L-Moody's-2017-11-15,Mid,[-10; -2] and [+2; +10],0.298827002261669,0.7694617735229661
128,PRU.L-Moody's-2019-05-09,Civ,[-20;-11] and [+11; +20],,
129,PRU.L-Moody's-2019-05-09,Civ,[-10; -2] and [+2; +10],0.5197052152989243,0.6113881845806304
130,PRU.L-Moody's-2019-05-09,Mid,[-20;-11] and [+11; +20],-0.25169871345353934,0.8044783130895442
131,PRU.L-Moody's-2019-05-09,Mid,[-10; -2] and [+2; +10],-0.6493639737822517,0.5266139640840658
132,PSON.L-Moody's-2019-03-04,Civ,[-20;-11] and [+11; +20],-1.2780251296278782,0.21947141604305137
133,PSON.L-Moody's-2019-03-04,Civ,[-10; -2] and [+2; +10],-1.1580188949072674,0.2662305470448203
134,PSON.L-Moody's-2019-03-04,Mid,[-20;-11] and [+11; +20],0.6568481221235732,0.5206153323426687
135,PSON.L-Moody's-2019-03-04,Mid,[-10; -2] and [+2; +10],0.5840399170768865,0.5684852231101395
136,PSON.L-Moody's-2020-08-10,Civ,[-20;-11] and [+11; +20],-0.25253103476099664,0.8038461724323713
137,PSON.L-Moody's-2020-08-10,Civ,[-10; -2] and [+2; +10],0.32182337261135185,0.7523414086163909
138,PSON.L-Moody's-2020-08-10,Mid,[-20;-11] and [+11; +20],-1.0215248877329917,0.32220399601526506
139,PSON.L-Moody's-2020-08-10,Mid,[-10; -2] and [+2; +10],-1.5076744466207148,0.15386877137484897
140,RIO.L-Moody's-2016-08-18,Civ,[-20;-11] and [+11; +20],-1.3806269296805627,0.18637711495042822
141,RIO.L-Moody's-2016-08-18,Civ,[-10; -2] and [+2; +10],-1.9963001507459233,0.06572965666827131
142,RIO.L-Moody's-2016-08-18,Mid,[-20;-11] and [+11; +20],-2.234441369208943,0.0400715535227795
143,RIO.L-Moody's-2016-08-18,Mid,[-10; -2] and [+2; +10],-0.5556699572042829,0.5872071945915511
144,RIO.L-Moody's-2017-02-27,Civ,[-20;-11] and [+11; +20],-1.8685882220667043,0.0801012954971413
145,RIO.L-Moody's-2017-02-27,Civ,[-10; -2] and [+2; +10],1.9873129154941047,0.06681398591476617
146,RIO.L-Moody's-2017-02-27,Mid,[-20;-11] and [+11; +20],0.32300266659768234,0.7508760793424144
