Date,Stock return,Market return
2016-09-08,0.0,-0.2622671670102744
2016-09-09,-0.31291772811429536,-0.2622671670102744
2016-09-12,-1.6143525127872755,-0.2622671670102744
2016-09-13,-1.6636253409407509,-0.2622671670102744
2016-09-14,-0.18539693927433373,-0.2622671670102744
2016-09-15,1.4162933394590502,-0.2622671670102744
2016-09-16,-0.6639180351485936,-0.2622671670102744
2016-09-19,1.428903501784881,-0.2622671670102744
2016-09-20,-0.6134996977019314,-0.2622671670102744
2016-09-21,2.354828178846406,-0.2622671670102744
2016-09-22,1.049806022180696,-0.2622671670102744
2016-09-23,-0.0884159818481119,-0.2622671670102744
2016-09-26,-3.0752198886027378,-0.2622671670102744
2016-09-27,-0.7076023876573848,-0.2622671670102744
2016-09-28,1.5402326912715516,-0.2622671670102744
2016-09-29,0.45279600288137883,-0.2622671670102744
2016-09-30,-0.7212107547876555,-0.2622671670102744
2016-10-03,0.9080590238365494,-0.2622671670102744
2016-10-04,0.6974141965164511,-0.2622671670102744
2016-10-05,1.2957970763806015,-0.2622671670102744
2016-10-06,-2.2276149623904837,-0.2622671670102744
2016-10-07,1.4888351647322804,-0.2622671670102744
2016-10-10,-0.44454323786013916,-0.2622671670102744
2016-10-11,-0.1562807990604483,-0.2622671670102744
2016-10-12,1.9007155116232255,-0.2622671670102744
2016-10-13,-2.6772025192504505,-0.2622671670102744
2016-10-14,0.5185992768813417,-0.2622671670102744
2016-10-17,-1.6599358679033793,-0.2622671670102744
2016-10-18,0.3877765124770187,-0.2622671670102744
2016-10-19,-0.7271102391847223,-0.2622671670102744
2016-10-20,0.7095459251139554,-0.2622671670102744
2016-10-21,0.11363636363636363,-0.2622671670102744
2016-10-24,1.0896680574276392,-0.2622671670102744
2016-10-25,0.718619423928441,-0.2622671670102744
2016-10-26,0.02229790490872352,-0.2622671670102744
2016-10-27,0.06687199930610946,-0.2622671670102744
2016-10-28,-0.4678115687388231,-0.2622671670102744
2016-10-31,-0.8952551721763828,-0.2622671670102744
2016-11-01,-0.8807574534775774,-0.2622671670102744
2016-11-02,-1.9822241536656384,-0.2622671670102744
2016-11-03,0.3254286045465373,-0.2622671670102744
2016-11-04,-2.942542175030753,-0.2622671670102744
2016-11-07,2.267844387304425,-0.2622671670102744
2016-11-08,0.3734841564685548,-0.2622671670102744
2016-11-09,3.2790711868640985,-0.2622671670102744
2016-11-10,3.242511528614541,-0.2622671670102744
2016-11-11,-1.4830943932320066,-0.2622671670102744
2016-11-14,2.058885884799625,-0.2622671670102744
2016-11-15,-0.021693297942651842,-0.2622671670102744
2016-11-16,-1.3668882352781486,-0.2622671670102744
2016-11-17,0.48393789263438186,-0.2622671670102744
2016-11-18,-0.5910643085824278,-0.2622671670102744
2016-11-21,-1.0350169882974734,-0.2622671670102744
2016-11-22,1.5131327109259383,-0.2622671670102744
2016-11-23,0.13151590747113373,-0.2622671670102744
2016-11-24,0.634856499903597,-0.2622671670102744
2016-11-25,-0.4785756251058025,-0.2622671670102744
2016-11-28,-1.0054658149760929,-0.2622671670102744
2016-11-29,-0.2649551127455734,-0.2622671670102744
2016-11-30,-1.0405162895760685,-0.2622671670102744
2016-12-01,-0.2460863766254195,-0.2622671670102744
2016-12-02,-0.5606638336443608,-0.2622671670102744
2016-12-05,1.5561556137718935,-0.2622671670102744
2016-12-06,3.131247276426373,-0.2622671670102744
2016-12-07,3.8329066633266433,-0.2622671670102744
2016-12-08,1.099126432766081,-0.2622671670102744
2016-12-09,-0.9846128806089745,-0.2622671670102744
2016-12-12,-1.802364198677458,-0.2622671670102744
2016-12-13,0.21097046413502107,-0.2622671670102744
2016-12-14,-0.37894479851973684,-0.2622671670102744
2016-12-15,1.7962805960962522,-0.2622671670102744
2016-12-16,-0.6435553300719586,-0.2622671670102744
2016-12-19,-0.6686193410409453,-0.2622671670102744
2016-12-20,0.8834691335620376,-0.2622671670102744
2016-12-21,-0.25021104915754366,-0.2622671670102744
2016-12-22,0.7107010743858959,-0.2622671670102744
2016-12-23,-0.3113325110013402,-0.2622671670102744
2016-12-28,0.770354424540632,-0.2622671670102744
2016-12-29,0.33057977345364153,-0.2622671670102744
2016-12-30,0.16474212992456516,-0.2622671670102744
2017-01-03,1.4185842892820495,-0.2622671670102744
2017-01-04,-0.08108532462649218,-0.2622671670102744
2017-01-05,-0.5883534048274736,-0.2622671670102744
2017-01-06,-0.1224502252072704,-0.2622671670102744
2017-01-09,-0.5925610814571788,-0.2622671670102744
2017-01-10,0.061662444597893114,-0.2622671670102744
2017-01-11,-1.0271158844248884,-0.2622671670102744
2017-01-12,-0.020750433472501432,-0.2622671670102744
2017-01-13,1.536224560713507,-0.2622671670102744
2017-01-16,-1.451647109980396,-0.2622671670102744
2017-01-17,-0.6639029475168569,-0.2622671670102744
2017-01-18,-0.020880448723137615,-0.2622671670102744
2017-01-19,-0.5013629314520515,-0.2622671670102744
2017-01-20,-0.6298551494618129,-0.2622671670102744
2017-01-23,-0.5704588546565003,-0.2622671670102744
2017-01-24,0.5099859467397584,-0.2622671670102744
2017-01-25,1.0782253918637685,-0.2622671670102744
2017-01-26,1.6523726826252982,-0.2622671670102744
2017-01-27,-0.102880658436214,-0.2622671670102744
2017-01-30,-0.9268795056642637,-0.2622671670102744
2017-01-31,-0.8523921213130198,-0.2622671670102744
2017-02-01,1.5307230874344302,-0.2622671670102744
2017-02-02,-0.7848034313807672,-0.2622671670102744
2017-02-03,2.6436328826781423,-0.2622671670102744
2017-02-06,-0.6083958553775023,-0.2622671670102744
