,2020-06-25,2020-12-25,2021-01-01,2021-06-25
0,2.679408532499442,0.6432961143707338,1.0697021674723222,-0.6557460903755816
1,3.294888356094104,-0.16672308945533443,-0.4239341757496551,-2.668020979481076
2,4.224809233846162,2.038993906060278,-0.41684465860526054,2.291171215886445
3,4.011045047254724,-0.8503402288512435,1.1149811929912494,-1.154449450984545
4,2.7419881893724263,-0.843250711706849,0.20997416055316365,-1.7684170873506677
5,0.7563322975985403,0.688575139889661,1.9520909884657034,2.6792775940024427
6,2.4402921411775407,-0.21643189254842476,0.3458358649363854,-1.6367152644491125
7,2.8392015513476303,1.525684935364115,1.00893820816088,0.017921720926987295
8,2.4879616095566917,-0.080570188165203,-0.4958834305874298,-0.28180666590459585
9,2.7273605443893945,0.5825321550592915,0.4365896773786948,-2.5969258520751834
10,-0.6438089558914508,-0.9222894836890182,1.1318636538372837,-1.4455814359535264
11,2.0348879566169407,0.010183624277106396,1.2715926079913626,0.2814707530326962
12,1.6481394990664622,0.7054576007356953,1.6741768099626833,1.2811496175721815
13,3.889494617714778,0.8451865548897743,0.7461669617737019,-0.5382115669911881
14,4.024472534781926,1.247770756861095,0.2350911758137153,0.7334127356739266
15,3.793615182961406,0.31976090867211343,-0.5980089429517417,-0.3276835958874585
16,1.2695901160482368,-0.1913148772878731,2.0207220956225083,-0.5403439810146201
17,2.0055100341696885,-1.0244149960533302,-1.3796581594716177,0.3240851175129632
18,3.291685431417603,1.59431604252092,2.2124658440643445,0.23846508490169693
19,3.4359859835601068,-1.8060642125732063,1.4197995897653182,0.4379779232125962
20,6.6134599746213105,1.786059790962756,-0.6112387621293349,-1.0661195621129518
21,2.9778260711682627,0.9933935366637299,-0.43029832474667984,-2.4351069703152897
22,0.9568869567009419,-1.0376448152309234,0.46384178801644405,-1.7617682710512588
23,1.3728442929289102,-0.8567043778482683,3.194909579850078,-0.23152469023311523
24,3.1153149964160325,0.037435734914855634,2.5215455080319806,-5.552065142033671
25,-0.16579398126406675,2.7685035267484897,1.1492048508016157,-4.471614122333703
26,2.828316796286395,2.095139454930392,0.2752947780386944,-2.3979753661756353
27,2.9602642851361396,0.7227987977000273,1.4700865452725187,2.612783570830252
28,-1.4227358615201946,-0.151111275062894,1.8353738100807573,-1.400472216182782
29,-0.06925750303720646,1.0436804921709302,2.1619967082460443,1.449302150280139
30,2.5380875111390244,1.408967756979169,-0.7780903378483022,-1.4416250922938314
31,3.1216515988332025,1.7355906551444562,0.7984801144811382,-1.1700964706955266
32,5.691037514417319,-1.2044963909498905,0.04586693017721433,0.998683119910682
33,2.0639176793266722,0.37207406137954974,-0.33647036671922215,2.304282120768441
34,2.4557700227342307,-0.3805391229243741,1.2336340922610005,1.043524014307368
35,3.834577789301705,-0.7628764198208106,1.5607055377668055,-1.6077602089796825
36,0.3784054367883143,0.807228039159412,-0.005216124075166251,-1.9896031152514035
37,0.7254676081314726,1.1342994846652172,-2.239487955489172,-0.6358611273891424
38,3.835988074061077,-0.43162217717675466,-0.8713831356675059,-0.3973536239285766
39,4.6495101624790305,-2.6658940085907603,0.7745085866559505,-0.06097396522537413
40,2.472400176358207,-1.2977891887690944,-1.6819489414473199,-2.5773114363856786
41,4.650027779543463,0.34810253355436205,-3.872988222913165,-1.057636506114349
42,2.7980721921578393,-2.1083549945489084,1.0320223312369539,3.651733371713992
43,1.0031443004526914,-4.299394276014754,1.955486927821845,-0.5010110513487205
44,2.5588648865685157,0.6056162781353654,2.2839774163077458,0.03950423569337347
45,3.0932045298559885,1.5290808747202567,-0.5176005374141657,-1.327012830341406
46,3.091492764733017,1.8575713632061572,-0.14935546493423213,-1.5632595338870536
47,4.714289921049257,-0.9440065905157541,-9.496082568001913,-1.1623679202261084
48,3.534112993502584,-0.5757615180358205,-0.8303094373705497,-1.4978931597266416
49,2.3969193620433273,-9.9224886211035,1.437592206448111,0.8255890551461125
50,1.5962595084002296,-1.2567154904721383,-10.724176863857792,0.22008254641810077
51,4.111346648033871,1.0111861533465227,1.9007951859422267,-0.0962301911183252
52,4.0080902286047255,-11.15058291695938,-4.299995172134686,1.358834221555704
53,3.4169938059293337,1.4743891328406384,6.257358203836203,0.8488675626394855
54,4.013609162241047,-4.726401225236274,-3.2410635377500703,0.7524405028121623
55,5.2323953400657235,5.830952150734614,3.398541297546603,-1.0577216477357554
56,3.916303386791084,-3.667469590851659,2.5371721613050466,0.004684328697373452
57,2.292770756686108,2.9721352444450146,-1.773783307409118,0.0003512622022172618
58,4.759825023267176,2.110766108203458,11.363639353885858,-1.235140798824753
59,2.557732743823111,-2.2001893605107066,-0.9318991065658779,-0.3825690255499736
60,0.5627655777174603,10.937233300784271,1.6182563446771197,-0.4922877715540556
61,2.27492480323993,-1.3583051596674665,-3.5501507477223764,-2.3964584613796776
62,2.5232097206209914,1.1918502915755314,4.404259249402012,-7.243677046817144
63,2.6324767738069808,-3.976556800823965,2.6949491276650526,-0.9520671380774601
64,1.943767234654516,3.977853196300423,-3.9250799774635383,-1.0322121827288937
65,0.44037004315328643,2.268543074563464,2.509077938217495,-1.2424568622676047
66,2.4052179374263574,-4.351486030565127,-0.9144265641509846,-1.5660228243933854
67,2.938182335950549,2.0826718851159063,9.58398830429841,3.9677164009753056
68,5.1798105249048785,-1.3408326172525729,5.2302453355282665,0.34772836123775885
69,3.592222228907419,9.157582251196823,0.20136889252087642,-1.343557724502531
70,1.3225733651328786,4.803839282426678,3.763230071942581,-1.8292755550226651
71,0.33948830761987203,-0.225037160580712,0.3340134643367867,0.6290502131774929
72,2.4203833645758768,3.3368240188409923,-4.451242487620446,1.8620348129987134
73,3.9616693792792574,-0.09239258876480172,0.17156560113531716,0.4878620997379446
74,1.3973523911609993,-4.877648540722035,5.635497097535184,2.550925861007853
75,3.4099292696525505,-0.25484045196627125,0.9270747613986211,2.074139774266519
76,4.17820034009115,5.209091044433595,-4.445565716740253,-4.431969549469656
77,5.664484877021241,0.5006687082970327,3.5580735507844587,-1.2371408750801427
78,2.2631207281205974,-4.871971769841842,3.066527840739993,-1.3684642573131995
79,4.026370594597685,3.1316674976828702,-1.7222912625922269,-0.3980627019527696
80,3.825146403702533,2.6401217876384044,5.017518819649627,-4.36421022199727
81,2.558578095766436,-2.1486973156938154,5.142802923524858,1.5368138609184807
82,2.9516001439492334,4.591112766548039,5.247824560100135,-1.3833569126720322
83,4.639901821025182,4.716396870423269,-4.12879029698019,-1.1819606818330397
84,2.1321481520204904,4.821418506998547,-1.6185296654461485,-2.223858363697306
85,3.4973785938193975,-4.555196350081779,2.8636678756700675,-1.250751018730293
86,6.057489200149673,-2.044935718547737,-2.0225247504741106,0.27107285874789244
87,3.449957763975135,2.437261822568479,2.776727109541101,-2.7028088136461177
88,1.7873030973392996,-2.448930803575699,2.517705284844811,-2.3549627288927137
89,2.693699340523093,2.3503210564395127,-1.0929275118118018,-7.381361057752455
90,0.9794050447762277,2.0912992317432226,0.693924145068987,-1.337394182620642
91,1.8365161880166885,-1.5193335649133903,-3.7006584725030316,0.2986768475852092
92,3.8079393916264745,0.2675180919673987,-0.5845362173428357,2.0423640986995206
93,4.548975076741969,-4.12706452560462,2.408253348853635,2.209372480500255
94,3.7321868140915013,-1.0109422704444242,8.164967484005233,0.038072373757057076
95,3.1580851101826406,1.9818472957520465,0.9823829919032382,0.28294219316301294
96,2.8335357653960815,7.738561430903645,1.9217873449857614,-1.0712567367320174
97,1.9799122027311533,0.5559769388016498,-0.24095542402731573,10.073436335065395
98,1.8200107000083912,1.495381291884173,0.6416488395875594,2.5561701669908805
99,3.6741462345328375,-0.6673614771289041,4.045889239685483,-2.550739386469635
100,1.2442085220220407,0.21524278648597095,2.9536693808387735,-2.108873310630103
101,2.907811138844266,3.619483186583894,5.608470481165321,0.045565517910646
102,3.0782103882863883,2.527263327737185,2.657643706220752,1.6299660155116953
103,1.7856686083821014,5.182064428063733,-2.6798040126541465,0.5314053056917638
104,2.5648911686922147,2.2312376531191633,7.802146777119674,0.6382497892774313
105,2.392797824931581,-3.106210065755735,7.36785427280029,-2.2398038653342995
106,2.4925662223653298,7.375740724018086,1.450211144452604,-0.880732688098647
107,3.010586886769212,6.941448219698702,4.7339597909104825,0.6105150074816901
108,3.06688936183915,1.0238050913510155,1.4701889183240366,4.089030215009812
109,1.5929259878350337,4.307553737808894,-1.4103538661038941,-2.1929536422158504
110,2.159101266061014,1.0437828652224481,-0.7620580809395714,-0.8882645952372457
111,2.563177486550824,-1.8367599192054826,-5.615084771667846,0.7592671915278171
112,1.9085012171585327,-1.1884641340411597,0.3125687907364071,0.01727372977007824
113,1.7412681364329976,-6.0414908247694346,0.8545210003167171,-1.0144632176131787
114,2.383456220842635,-0.11383726236518132,4.75525623525518,-0.8848401637680842
115,4.119006722233592,0.42811494721512866,1.2965861403775132,-1.1641951097037144
116,1.977147028103359,4.328850182153592,2.9561387486140154,-0.029301861771703686
117,3.2982359259703578,0.8701800872759247,-4.614430012180502,-1.1308458793298335
118,1.9472369212873044,2.529732695512427,0.02926480275872212,0.7763509168421396
119,2.0303416561697984,-5.0408360652820905,3.231971867704919,2.297839963457462
120,2.976371534976078,-0.3971412503428663,-2.5322386912389945,0.29003307388460076
121,3.4788064033168,2.8055658146033307,1.1704157068005867,-2.1079639103011436
122,3.1053167879327948,-2.958644744340583,-0.9425727216331725,0.5960379500095561
123,3.3667458234930185,0.7440096536989982,4.016619473734348,0.6901077278019818
124,0.35551817726219204,-1.368978774734761,0.5709988068633587,-1.5204853885773373
125,2.337396105832388,3.59021342063276,-0.04296882950276393,0.43460377085737134
126,3.082279744055778,0.14459275376177028,4.404725851850346,-1.2412697789397074
127,3.645378984327622,-0.46937488260435234,0.08873299339879137,-2.1901507947749588
128,2.090651524102392,3.9783197987487577,1.743369978774891,-0.15204752123835052
129,3.212426900091437,-0.33767305970279704,1.4436415919433079,0.6598435531004734
130,1.8693893286733738,1.3169639256733028,-0.8714775942272794,0.16354399973830847
131,4.075106324188987,1.0172355388417196,0.2798668218943773,-0.8857392260262607
132,1.1857721892774646,-1.297883647328868,2.0069190108806,-1.193626028538442
133,1.1928617064218592,-0.14653923120721113,3.006597875420085,-0.3930789616071535
