Date,Stock return,Market return
2020-06-25,0.0,0.6557460903755817
2020-06-26,-2.0122748891054947,0.6557460903755817
2020-06-29,2.946917306262026,0.6557460903755817
2020-06-30,-0.49870336060896353,0.6557460903755817
2020-07-01,-1.1126709969750859,0.6557460903755817
2020-07-02,3.3350236843780237,0.6557460903755817
2020-07-03,-0.9809691740735307,0.6557460903755817
2020-07-06,0.673667811302569,0.6557460903755817
2020-07-07,0.37393942447098577,0.6557460903755817
2020-07-08,-1.9411797616996018,0.6557460903755817
2020-07-09,-0.7898353455779449,0.6557460903755817
2020-07-10,0.9372168434082778,0.6557460903755817
2020-07-13,1.9368957079477631,0.6557460903755817
2020-07-14,0.11753452338439348,0.6557460903755817
2020-07-15,1.3891588260495082,0.6557460903755817
2020-07-16,0.32806249448812314,0.6557460903755817
2020-07-17,0.11540210936096156,0.6557460903755817
2020-07-20,0.9798312078885448,0.6557460903755817
2020-07-21,0.8942111752772786,0.6557460903755817
2020-07-22,1.0937240135881778,0.6557460903755817
2020-07-23,-0.4103734717373701,0.6557460903755817
2020-07-24,-1.7793608799397078,0.6557460903755817
2020-07-27,-1.1060221806756771,0.6557460903755817
2020-07-28,0.42422140014246634,0.6557460903755817
2020-07-29,-4.8963190516580894,0.6557460903755817
2020-07-30,-3.8158680319581224,0.6557460903755817
2020-07-31,-1.7422292758000537,0.6557460903755817
2020-08-03,3.2685296612058337,0.6557460903755817
2020-08-04,-0.7447261258072003,0.6557460903755817
2020-08-05,2.105048240655721,0.6557460903755817
2020-08-06,-0.7858790019182499,0.6557460903755817
2020-08-07,-0.5143503803199448,0.6557460903755817
2020-08-10,1.6544292102862637,0.6557460903755817
2020-08-11,2.9600282111440226,0.6557460903755817
2020-08-12,1.6992701046829497,0.6557460903755817
2020-08-13,-0.952014118604101,0.6557460903755817
2020-08-14,-1.3338570248758221,0.6557460903755817
2020-08-17,0.019884962986439318,0.6557460903755817
2020-08-18,0.25839246644700503,0.6557460903755817
2020-08-19,0.5947721251502075,0.6557460903755817
2020-08-20,-1.9215653460100968,0.6557460903755817
2020-08-21,-0.4018904157387673,0.6557460903755817
2020-08-24,4.3074794620895736,0.6557460903755817
2020-08-25,0.15473503902686114,0.6557460903755817
2020-08-26,0.6952503260689551,0.6557460903755817
2020-08-27,-0.6712667399658243,0.6557460903755817
2020-08-28,-0.9075134435114719,0.6557460903755817
2020-08-31,-0.5066218298505266,0.6557460903755817
2020-09-01,-0.84214706935106,0.6557460903755817
2020-09-02,1.4813351455216939,0.6557460903755817
2020-09-03,0.8758286367936824,0.6557460903755817
2020-09-04,0.5595158992572564,0.6557460903755817
2020-09-07,2.0145803119312857,0.6557460903755817
2020-09-08,1.5046136530150673,0.6557460903755817
2020-09-09,1.408186593187744,0.6557460903755817
2020-09-10,-0.4019755573601737,0.6557460903755817
2020-09-11,0.6604304190729551,0.6557460903755817
2020-09-14,0.6560973525777989,0.6557460903755817
2020-09-15,-0.5793947084491712,0.6557460903755817
2020-09-16,0.27317706482560805,0.6557460903755817
2020-09-17,0.163458318821526,0.6557460903755817
2020-09-18,-1.740712371004096,0.6557460903755817
2020-09-21,-6.5879309564415625,0.6557460903755817
2020-09-22,-0.29632104770187845,0.6557460903755817
2020-09-23,-0.37646609235331213,0.6557460903755817
2020-09-24,-0.5867107718920231,0.6557460903755817
2020-09-25,-0.9102767340178038,0.6557460903755817
2020-09-28,4.623462491350888,0.6557460903755817
2020-09-29,1.0034744516133403,0.6557460903755817
2020-09-30,-0.6878116341269492,0.6557460903755817
2020-10-01,-1.1735294646470835,0.6557460903755817
2020-10-02,1.2847963035530745,0.6557460903755817
2020-10-05,2.517780903374295,0.6557460903755817
2020-10-06,1.1436081901135262,0.6557460903755817
2020-10-07,3.2066719513834343,0.6557460903755817
2020-10-08,2.7298858646421,0.6557460903755817
2020-10-09,-3.7762234590940746,0.6557460903755817
2020-10-12,-0.5813947847045612,0.6557460903755817
2020-10-13,-0.712718166937618,0.6557460903755817
2020-10-14,0.25768338842281197,0.6557460903755817
2020-10-15,-3.7084641316216893,0.6557460903755817
2020-10-16,2.1925599512940623,0.6557460903755817
2020-10-19,-0.7276108222964507,0.6557460903755817
2020-10-20,-0.5262145914574581,0.6557460903755817
2020-10-21,-1.5681122733217243,0.6557460903755817
2020-10-22,-0.5950049283547115,0.6557460903755817
2020-10-23,0.926818949123474,0.6557460903755817
2020-10-26,-2.047062723270536,0.6557460903755817
2020-10-27,-1.699216638517132,0.6557460903755817
2020-10-28,-6.725614967376874,0.6557460903755817
2020-10-29,-0.6816480922450604,0.6557460903755817
2020-10-30,0.9544229379607909,0.6557460903755817
2020-11-02,2.6981101890751025,0.6557460903755817
2020-11-03,2.865118570875836,0.6557460903755817
2020-11-04,0.6938184641326387,0.6557460903755817
2020-11-05,0.9386882835385946,0.6557460903755817
2020-11-06,-0.4155106463564358,0.6557460903755817
2020-11-09,10.729182425440975,0.6557460903755817
2020-11-10,3.2119162573664624,0.6557460903755817
2020-11-11,-1.8949932960940539,0.6557460903755817
2020-11-12,-1.4531272202545213,0.6557460903755817
2020-11-13,0.7013116082862276,0.6557460903755817
2020-11-16,2.285712105887277,0.6557460903755817
2020-11-17,1.1871513960673454,0.6557460903755817
2020-11-18,1.2939958796530127,0.6557460903755817
2020-11-19,-1.584057774958718,0.6557460903755817
2020-11-20,-0.22498659772306537,0.6557460903755817
2020-11-23,1.2662610978572717,0.6557460903755817
2020-11-24,4.744776305385394,0.6557460903755817
2020-11-25,-1.5372075518402686,0.6557460903755817
