,Alpha,Beta
0,0.53267537978624,-1.0943004686496492e-33
1,-0.278207594537872,3.606380813616808e-34
2,0.6317661993745617,-1.2941423881417853e-34
3,-1.1884562730136667,8.496603772449674e-34
