Date,Stock return,Market return
2020-09-28,0.0,-1.0355618196822356
2020-09-29,0.437389372697038,-1.0355618196822356
2020-09-30,-0.016126325053553426,-1.0355618196822356
2020-10-01,1.0808165039589712,-1.0355618196822356
2020-10-02,-0.4787731212752899,-1.0355618196822356
2020-10-05,2.677995754650615,-1.0355618196822356
2020-10-06,1.280649243256511,-1.0355618196822356
2020-10-07,1.37239693228921,-1.0355618196822356
2020-10-08,-0.030417772613629414,-1.0355618196822356
2020-10-09,-1.5520454253120366,-1.0355618196822356
2020-10-12,0.602781156172888,-1.0355618196822356
2020-10-13,-1.2905152637128676,-1.0355618196822356
2020-10-14,-0.26458858979815175,-1.0355618196822356
2020-10-15,-2.9806548182458728,-1.0355618196822356
2020-10-16,1.5280694722844472,-1.0355618196822356
2020-10-19,0.792141965242378,-1.0355618196822356
2020-10-20,0.707325951736104,-1.0355618196822356
2020-10-21,-0.40580353171783556,-1.0355618196822356
2020-10-22,0.3134316856842563,-1.0355618196822356
2020-10-23,-0.12498332820614837,-1.0355618196822356
2020-10-26,-1.126233720109702,-1.0355618196822356
2020-10-27,-2.752725658869621,-1.0355618196822356
2020-10-28,-5.547421148030854,-1.0355618196822356
2020-10-29,0.46503694691243763,-1.0355618196822356
2020-10-30,0.600031652895913,-1.0355618196822356
2020-11-02,1.7041581370131595,-1.0355618196822356
2020-11-03,4.0884695278685745,-1.0355618196822356
2020-11-04,0.6439174706321424,-1.0355618196822356
2020-11-05,3.630838837400849,-1.0355618196822356
2020-11-06,-1.8675707167379776,-1.0355618196822356
2020-11-09,6.3699202669496024,-1.0355618196822356
2020-11-10,2.765049271811885,-1.0355618196822356
2020-11-11,1.2086278243030575,-1.0355618196822356
2020-11-12,0.5118007237621052,-1.0355618196822356
2020-11-13,0.05657838366899433,-1.0355618196822356
2020-11-16,2.897940505604326,-1.0355618196822356
2020-11-17,0.0824255499919241,-1.0355618196822356
2020-11-18,1.4001431624233722,-1.0355618196822356
2020-11-19,0.17598111355692855,-1.0355618196822356
2020-11-20,0.20270476470122464,-1.0355618196822356
2020-11-23,-0.35064346713428735,-1.0355618196822356
2020-11-24,3.7758843396582935,-1.0355618196822356
2020-11-25,-1.6692733101234443,-1.0355618196822356
2020-11-26,-1.6843557649332999,-1.0355618196822356
2020-11-27,-1.4029420667210286,-1.0355618196822356
2020-11-30,-0.06840255146840539,-1.0355618196822356
2020-12-01,2.3822533433178403,-1.0355618196822356
2020-12-02,-0.6017611066968496,-1.0355618196822356
2020-12-03,-0.05381530276060289,-1.0355618196822356
2020-12-04,0.8884049328055641,-1.0355618196822356
2020-12-07,-1.667778586920031,-1.0355618196822356
2020-12-08,-0.9362209505874013,-1.0355618196822356
2020-12-09,0.1643543537549818,-1.0355618196822356
2020-12-10,-2.420342827216064,-1.0355618196822356
2020-12-11,-1.1911413492866367,-1.0355618196822356
2020-12-14,1.9855360707180254,-1.0355618196822356
2020-12-15,2.7117186051120656,-1.0355618196822356
2020-12-16,0.7717298810099558,-1.0355618196822356
2020-12-17,-0.8733058218645552,-1.0355618196822356
2020-12-18,0.5557111261764138,-1.0355618196822356
2020-12-21,-2.992318570762195,-1.0355618196822356
2020-12-22,0.18062699904550414,-1.0355618196822356
2020-12-23,1.7753104110762303,-1.0355618196822356
2020-12-28,0.14990544353889135,-1.0355618196822356
2020-12-29,-0.44903280888900793,-1.0355618196822356
2020-12-30,-1.2711867941819717,-1.0355618196822356
